Prop ID,Player ID,Display Name,Position,Line Score,Stat Type,League ID,Team Name,Odds Type,Game ID,Start Time,Change Type,Timestamp
4126772,227344,Kyle Kuzma,F,4.5,Rebounds,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126754,217105,Taurean Prince,F,2.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126799,187998,Damian Lillard,G,17.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126776,187995,Giannis Antetokounmpo,F,0.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126768,227344,Kyle Kuzma,F,0.5,Blocked Shots,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126761,217105,Taurean Prince,F,4.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126779,187995,Giannis Antetokounmpo,F,8.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126722,188011,Shai Gilgeous-Alexander,G,39.5,Points,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126728,188011,Shai Gilgeous-Alexander,G,0.5,Steals,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126758,217105,Taurean Prince,F,5.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126764,217105,Taurean Prince,F,1.5,Turnovers,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126730,93905,Chet Holmgren,C-F,2.5,3-PT Made,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126787,187995,Giannis Antetokounmpo,F,14.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126785,187995,Giannis Antetokounmpo,F,59.5,Pts+Rebs+Asts,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126781,187995,Giannis Antetokounmpo,F,0.5,Blocked Shots,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126769,227344,Kyle Kuzma,F,9.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126748,175716,Cason Wallace,G,4.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126723,188011,Shai Gilgeous-Alexander,G,42.5,Points,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126746,175716,Cason Wallace,G,1.5,Assists,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126745,175716,Cason Wallace,G,2.5,3-PT Made,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126752,175716,Cason Wallace,G,5.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126747,175716,Cason Wallace,G,3.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126804,187998,Damian Lillard,G,5.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126786,187995,Giannis Antetokounmpo,F,11.5,Rebounds,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126788,187995,Giannis Antetokounmpo,F,15.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126742,93905,Chet Holmgren,C-F,11.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126725,188011,Shai Gilgeous-Alexander,G,3.5,Rebounds,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126801,187998,Damian Lillard,G,29.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126726,188011,Shai Gilgeous-Alexander,G,5.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126759,217105,Taurean Prince,F,14.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126797,187998,Damian Lillard,G,9.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126716,188011,Shai Gilgeous-Alexander,G,1.5,3-PT Made,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126795,187998,Damian Lillard,G,7.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126734,93905,Chet Holmgren,C-F,3.5,Blocked Shots,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126717,188011,Shai Gilgeous-Alexander,G,3.5,3-PT Made,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126740,93905,Chet Holmgren,C-F,9.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126803,187998,Damian Lillard,G,3.5,Rebounds,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126755,217105,Taurean Prince,F,3.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126774,227344,Kyle Kuzma,F,7.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126784,187995,Giannis Antetokounmpo,F,37.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126756,217105,Taurean Prince,F,2.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126760,217105,Taurean Prince,F,2.5,Rebounds,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126720,188011,Shai Gilgeous-Alexander,G,8.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126789,187995,Giannis Antetokounmpo,F,16.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126762,217105,Taurean Prince,F,5.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126780,187995,Giannis Antetokounmpo,F,9.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126794,187998,Damian Lillard,G,5.5,Assists,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126809,1683,Brook Lopez,C,9.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126810,1683,Brook Lopez,C,19.5,Points,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126808,1683,Brook Lopez,C,2.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126738,93905,Chet Holmgren,C-F,29.5,Pts+Rebs+Asts,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126741,93905,Chet Holmgren,C-F,10.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126735,93905,Chet Holmgren,C-F,11.5,Points,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126763,217105,Taurean Prince,F,0.5,Steals,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126750,175716,Cason Wallace,G,2.5,Rebounds,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126736,93905,Chet Holmgren,C-F,19.5,Points,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126775,227344,Kyle Kuzma,F,8.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126727,188011,Shai Gilgeous-Alexander,G,6.5,Rebounds,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126777,187995,Giannis Antetokounmpo,F,5.5,Assists,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126811,1683,Brook Lopez,C,7.5,Rebounds,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126719,188011,Shai Gilgeous-Alexander,G,7.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126796,187998,Damian Lillard,G,8.5,Assists,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126739,93905,Chet Holmgren,C-F,6.5,Rebounds,7,OKC,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126793,187998,Damian Lillard,G,4.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126732,93905,Chet Holmgren,C-F,3.5,Assists,7,OKC,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126800,187998,Damian Lillard,G,19.5,Points,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126766,227344,Kyle Kuzma,F,2.5,3-PT Made,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126798,187998,Damian Lillard,G,0.5,Blocked Shots,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126753,217105,Taurean Prince,F,1.5,3-PT Made,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126806,187998,Damian Lillard,G,0.5,Steals,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126802,187998,Damian Lillard,G,44.5,Pts+Rebs+Asts,7,MIL,demon,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126773,227344,Kyle Kuzma,F,5.5,Rebounds,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
4126765,227344,Kyle Kuzma,F,0.5,3-PT Made,7,MIL,goblin,NBA_game_o7GYtbSyfvBRsTV3OWmBDQ2f,2025-03-17 01:10:00,New,2025-05-27_02-30-13
